,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
16,1303465214428545024,https://twitter.com/FreddyGodoyLaw/status/1303465214428545024,FreddyGodoyLaw,,TONIGHT 9pm-Homicide City Season Premier on @IDChannelShows Features Carlos Vega former Philadelphia ADA 35 year veteran homicide prosecutor- highlighting #crime in #Philadelphia! #Violence #justice #BreakingNews #philly @FeatStinky @john_mcnesby,2020-09-08 22:48:18+00:00,1,2,@IDChannelShows @FeatStinky @john_mcnesby,#crime #Philadelphia #Violence #justice #BreakingNews #philly,
17,1303464248689987584,https://twitter.com/PulpNews/status/1303464248689987584,PulpNews,,"#Police plan crackdown after weekend of large crowds, #violence just off UC campus - Sep 8 @6:42 PM ET https://oddcrimes.com/static/2020/09/08/Police-plan-crackdown-after-weekend-of-large-crowds-violence-just-off-UC-campus.php",2020-09-08 22:44:28+00:00,0,0,,#Police #violence,
18,1303460783951622145,https://twitter.com/lipstickkillerz/status/1303460783951622145,lipstickkillerz,RexChapman,"So we complained and you laughed, we called for peace and you don't care, we called the Police and you defunded we were killed and you ignored. We reacted and now you shout #Violence!",2020-09-08 22:30:42+00:00,0,0,,#Violence,
19,1303460035226468354,https://twitter.com/PulpNews/status/1303460035226468354,PulpNews,,Sheriff Knezovich says arrest of protester illustrates pull of left-wing #violence in regi - Sep 8 @6:26 PM ET https://oddcrimes.com/static/2020/09/08/Sheriff-Knezovich-says-arrest-of-protester-illustrates-pull-of-left-wing-violence-in-region.php,2020-09-08 22:27:44+00:00,0,0,,#violence,
20,1303459248643420166,https://twitter.com/XRP_LEADER/status/1303459248643420166,XRP_LEADER,EmmanuelMacron,"La #France que #Macron et ces prédécesseurs préparent pour nos enfants... Il manque #Rennes, #Bordeaux, #Dijon, #Strasbourg, etc... #violence #fusillades #Racailles",2020-09-08 22:24:36+00:00,1,0,,#France #Macron #Rennes #Bordeaux #Dijon #Strasbourg #violence #fusillades #Racailles,
21,1303459176006512640,https://twitter.com/XRP_LEADER/status/1303459176006512640,XRP_LEADER,EmmanuelMacron,"La #France que #Macron et ces prédécesseurs préparent pour nos enfants... Il manque #Rennes, #Bordeaux, #Dijon, #Strasbourg, etc... #violence #fusillades #Racailles",2020-09-08 22:24:19+00:00,1,0,,#France #Macron #Rennes #Bordeaux #Dijon #Strasbourg #violence #fusillades #Racailles,
22,1285392874528538625,https://twitter.com/FarandWidecom/status/1285392874528538625,FarandWidecom,,Get away from it all...,2020-07-21 01:55:17+00:00,55,225,,,
23,1303459027653984256,https://twitter.com/XRP_LEADER/status/1303459027653984256,XRP_LEADER,EmmanuelMacron,"La #France que #Macron et ces prédécesseurs préparent pour nos enfants... Il manque #Rennes, #Bordeaux, #Dijon, #Strasbourg, etc... #violence #fusillades #Racailles",2020-09-08 22:23:43+00:00,1,1,,#France #Macron #Rennes #Bordeaux #Dijon #Strasbourg #violence #fusillades #Racailles,
24,1303458191678812161,https://twitter.com/Come2lite/status/1303458191678812161,Come2lite,MeidasTouch,#TrumpSupporters #MAGAts #maga #WWG1GWA #racists I am shocked that some of these men say they are retired military? what the fuck is that woman doing in this video chewing tobacco GROSS! Trump supports this #Violence?,2020-09-08 22:20:24+00:00,0,1,,#TrumpSupporters #MAGAts #maga #WWG1GWA #racists #Violence,
25,1303458080521416705,https://twitter.com/fdrubigny/status/1303458080521416705,fdrubigny,INSEP_PARIS,#PleaseRT Un grand soutien à @Fight4Dignity_ ! Bravo pour votre engagement ! Hâte de voir votre prochaine campagne... #Sport &amp; #Résilience contre la #Violence sur les femmes ! ,2020-09-08 22:19:58+00:00,0,0,@Fight4Dignity_,#PleaseRT #Sport #R #Violence,
26,1303457980138971136,https://twitter.com/TWTThisIsNow/status/1303457980138971136,TWTThisIsNow,JudgeJeaninefan,"“The president in no way, form or fashion has ever promoted or encouraged violence. If anything, quite the contrary.” - Sarah Sanders 6/29/17 “I’d like to punch him in the face.” - Donald Trump 2/22/16 Click for quotes where #Trump incites #Violence: ",2020-09-08 22:19:34+00:00,0,0,,#Trump #Violence,
27,1303456741699584000,https://twitter.com/Republicanunit2/status/1303456741699584000,Republicanunit2,TIME,"How many of you know #women who want husbands who are violent ""only"" 7% of the time?? #BlackLivesMatter #blm #protests @cnn @nytimes #violence #looting #AntifaTerrorists",2020-09-08 22:14:38+00:00,1,0,@CNN @nytimes,#women #BlackLivesMatter #BlackLivesMatter #blm #protests #violence #looting #AntifaTerrorists,
28,1303456662213201920,https://twitter.com/DawnADennisPhD1/status/1303456662213201920,DawnADennisPhD1,,"La'Ron #Singletary says “felt his career and integrity had been challenged,” with the release of video in which #Rochester NY officers murdered #DanielPrude. So his integrity remained intact when he took part in this murder? #history #police #violence",2020-09-08 22:14:19+00:00,0,2,,#Singletary #Rochester #DanielPrude #history #police #violence,
29,1303455466140377088,https://twitter.com/PatStone3/status/1303455466140377088,PatStone3,PatStone3,#Florida #Latinos #Cubanos #Texas #NewMexico #Colorado #Arizona #Chicanos #UnitedNotDivided NO MORE FIGHTING AMERICANS. WE ARE NOT EACH OTHERS ENEMY. #Corruption is our Enemy #Hate is our enemy #violence is our enemy #VoteEarly #SaveOurChildren #SaveOurFuture #SaveOurCountry,2020-09-08 22:09:34+00:00,0,0,,#Florida #Latinos #Cubanos #Texas #NewMexico #Colorado #Arizona #Chicanos #UnitedNotDivided #Corruption #Hate #violence #VoteEarly #SaveOurChildren #SaveOurFuture #SaveOurCountry,
30,1303454186491858944,https://twitter.com/H_a_t_c_h_/status/1303454186491858944,H_a_t_c_h_,MarleneSchiappa,"incapable de traiter le mal(e) à la racine, le pouvoir en place nous demande de planquer l'ensauvagement sous le tapis #violence #immigration #Reims",2020-09-08 22:04:29+00:00,0,0,,#violence #immigration #Reims,
31,1303452646473445377,https://twitter.com/frdhermangmail1/status/1303452646473445377,frdhermangmail1,,#Trump employs images of #violence as political fuel for #reelection fight By Michael Scherer ~~~,2020-09-08 21:58:22+00:00,1,1,,#Trump #violence #reelection,
